0.1,-0.03149994791
0.2,-0.06299958326
0.3,-0.09449859349
0.4,-0.1259966661
0.5,-0.1574934884
0.6,-0.1889887481
0.7,-0.2204821325
0.8,-0.2519733292
0.9,-0.2834620256
1,-0.3149479095
1.1,-0.3464306682
1.2,-0.3779099895
1.3,-0.409385561
1.4,-0.4408570704
1.5,-0.4723242053
1.6,-0.5037866537
1.7,-0.5352441032
1.8,-0.5666962417
1.9,-0.5981427572
2,-0.6295833377
2.1,-0.6610176711
2.2,-0.6924454456
2.3,-0.7238663493
2.4,-0.7552800704
2.5,-0.7866862973
2.6,-0.8180847183
2.7,-0.8494750218
2.8,-0.8808568964
2.9,-0.9122300308
3,-0.9435941135
3.1,-0.9749488335
3.2,-1.006293879
3.3,-1.037628941
3.4,-1.068953706
3.5,-1.100267864
3.6,-1.131571105
3.7,-1.162863119
3.8,-1.194143593
3.9,-1.225412219
4,-1.256668685
4.1,-1.287912683
4.2,-1.319143901
4.3,-1.35036203
4.4,-1.38156676
4.5,-1.412757781
4.6,-1.443934784
4.7,-1.47509746
4.8,-1.506245499
4.9,-1.537378592
5,-1.568496431
5.1,-1.599598706
5.2,-1.63068511
5.3,-1.661755333
5.4,-1.692809067
5.5,-1.723846004
5.6,-1.754865837
5.7,-1.785868257
5.8,-1.816852956
5.9,-1.847819628
6,-1.878767965
6.1,-1.90969766
6.2,-1.940608405
6.3,-1.971499896
6.4,-2.002371824
6.5,-2.033223883
6.6,-2.064055768
6.7,-2.094867172
6.8,-2.12565779
6.9,-2.156427316
7,-2.187175445
7.1,-2.217901872
7.2,-2.248606291
7.3,-2.279288399
7.4,-2.309947891
7.5,-2.340584462
7.6,-2.371197809
7.7,-2.401787627
7.8,-2.432353614
7.9,-2.462895466
8,-2.49341288
8.1,-2.523905553
8.2,-2.554373182
8.3,-2.584815466
8.4,-2.615232102
8.5,-2.645622788
8.6,-2.675987224
8.7,-2.706325106
8.8,-2.736636135
8.9,-2.76692001
9,-2.797176431
9.1,-2.827405096
9.2,-2.857605706
9.3,-2.887777962
9.4,-2.917921564
9.5,-2.948036212
9.6,-2.978121609
9.7,-3.008177456
9.8,-3.038203454
9.9,-3.068199305
10,-3.098164712
10.1,-3.128099378
10.2,-3.158003005
10.3,-3.187875297
10.4,-3.217715957
10.5,-3.247524689
10.6,-3.277301198
10.7,-3.307045188
10.8,-3.336756364
10.9,-3.366434431
11,-3.396079094
11.1,-3.42569006
11.2,-3.455267035
11.3,-3.484809724
11.4,-3.514317836
11.5,-3.543791077
11.6,-3.573229154
11.7,-3.602631776
11.8,-3.631998652
11.9,-3.661329488
12,-3.690623995
12.1,-3.719881882
12.2,-3.749102859
12.3,-3.778286635
12.4,-3.807432921
12.5,-3.836541428
12.6,-3.865611866
12.7,-3.894643949
12.8,-3.923637386
12.9,-3.952591892
13,-3.981507178
13.1,-4.010382957
13.2,-4.039218943
13.3,-4.068014851
13.4,-4.096770393
13.5,-4.125485285
13.6,-4.154159243
13.7,-4.18279198
13.8,-4.211383214
13.9,-4.23993266
14,-4.268440036
14.1,-4.296905058
14.2,-4.325327444
14.3,-4.353706913
14.4,-4.382043181
14.5,-4.410335969
14.6,-4.438584995
14.7,-4.466789979
14.8,-4.494950642
14.9,-4.523066704
15,-4.551137885
15.1,-4.579163908
15.2,-4.607144494
15.3,-4.635079366
15.4,-4.662968246
15.5,-4.690810858
15.6,-4.718606926
15.7,-4.746356173
15.8,-4.774058324
15.9,-4.801713105
16,-4.829320241
16.1,-4.856879458
16.2,-4.884390483
16.3,-4.911853042
16.4,-4.939266864
16.5,-4.966631675
16.6,-4.993947206
16.7,-5.021213184
16.8,-5.048429339
16.9,-5.075595401
17,-5.1027111
17.1,-5.129776168
17.2,-5.156790335
17.3,-5.183753335
17.4,-5.210664899
17.5,-5.23752476
17.6,-5.264332651
17.7,-5.291088308
17.8,-5.317791463
17.9,-5.344441853
18,-5.371039213
18.1,-5.397583278
18.2,-5.424073786
18.3,-5.450510474
18.4,-5.476893079
18.5,-5.50322134
18.6,-5.529494995
18.7,-5.555713783
18.8,-5.581877445
18.9,-5.607985721
19,-5.634038352
19.1,-5.660035079
19.2,-5.685975645
19.3,-5.711859791
19.4,-5.737687262
19.5,-5.7634578
19.6,-5.78917115
19.7,-5.814827058
19.8,-5.840425268
19.9,-5.865965526
20,-5.891447579
20.1,-5.916871175
20.2,-5.94223606
20.3,-5.967541984
20.4,-5.992788695
20.5,-6.017975942
20.6,-6.043103476
20.7,-6.068171047
20.8,-6.093178407
20.9,-6.118125308
21,-6.143011501
21.1,-6.167836741
21.2,-6.19260078
21.3,-6.217303373
21.4,-6.241944275
21.5,-6.266523241
21.6,-6.291040028
21.7,-6.315494392
21.8,-6.339886091
21.9,-6.364214882
22,-6.388480524
22.1,-6.412682776
22.2,-6.436821399
22.3,-6.460896153
22.4,-6.484906798
22.5,-6.508853097
22.6,-6.532734812
22.7,-6.556551705
22.8,-6.580303542
22.9,-6.603990085
23,-6.627611101
23.1,-6.651166354
23.2,-6.674655611
23.3,-6.698078638
23.4,-6.721435204
23.5,-6.744725077
23.6,-6.767948025
23.7,-6.791103818
23.8,-6.814192227
23.9,-6.837213022
24,-6.860165974
24.1,-6.883050857
24.2,-6.905867443
24.3,-6.928615505
24.4,-6.951294818
24.5,-6.973905157
24.6,-6.996446297
24.7,-7.018918016
24.8,-7.041320089
24.9,-7.063652294
25,-7.085914411
25.1,-7.108106218
25.2,-7.130227494
25.3,-7.152278021
25.4,-7.17425758
25.5,-7.196165952
25.6,-7.21800292
25.7,-7.239768268
25.8,-7.261461779
25.9,-7.283083238
26,-7.304632431
26.1,-7.326109143
26.2,-7.347513163
26.3,-7.368844277
26.4,-7.390102273
26.5,-7.411286941
26.6,-7.432398071
26.7,-7.453435453
26.8,-7.474398879
26.9,-7.495288139
27,-7.516103028
27.1,-7.536843338
27.2,-7.557508864
27.3,-7.578099401
27.4,-7.598614744
27.5,-7.61905469
27.6,-7.639419035
27.7,-7.659707579
27.8,-7.67992012
27.9,-7.700056456
28,-7.720116389
28.1,-7.740099718
28.2,-7.760006247
28.3,-7.779835777
28.4,-7.799588112
28.5,-7.819263056
28.6,-7.838860413
28.7,-7.858379989
28.8,-7.87782159
28.9,-7.897185023
29,-7.916470097
29.1,-7.93567662
29.2,-7.954804401
29.3,-7.97385325
29.4,-7.99282298
29.5,-8.0117134
29.6,-8.030524324
29.7,-8.049255565
29.8,-8.067906938
29.9,-8.086478257
30,-8.104969338
30.1,-8.123379997
30.2,-8.141710053
30.3,-8.159959322
30.4,-8.178127624
30.5,-8.196214779
30.6,-8.214220606
30.7,-8.232144929
30.8,-8.249987567
30.9,-8.267748346
31,-8.285427088
31.1,-8.303023617
31.2,-8.32053776
31.3,-8.337969343
31.4,-8.355318192
31.5,-8.372584136
31.6,-8.389767002
31.7,-8.406866621
31.8,-8.423882824
31.9,-8.44081544
32,-8.457664302
32.1,-8.474429243
32.2,-8.491110097
32.3,-8.507706698
32.4,-8.524218881
32.5,-8.540646483
32.6,-8.55698934
32.7,-8.573247291
32.8,-8.589420173
32.9,-8.605507827
33,-8.621510093
33.1,-8.637426812
33.2,-8.653257827
33.3,-8.669002979
33.4,-8.684662114
33.5,-8.700235074
33.6,-8.715721707
33.7,-8.731121859
33.8,-8.746435375
33.9,-8.761662105
34,-8.776801898
34.1,-8.791854603
34.2,-8.806820071
34.3,-8.821698153
34.4,-8.836488703
34.5,-8.851191572
34.6,-8.865806615
34.7,-8.880333687
34.8,-8.894772644
34.9,-8.909123343
35,-8.923385642
35.1,-8.937559398
35.2,-8.951644471
35.3,-8.965640721
35.4,-8.97954801
35.5,-8.9933662
35.6,-9.007095153
35.7,-9.020734733
35.8,-9.034284805
35.9,-9.047745235
36,-9.061115888
36.1,-9.074396632
36.2,-9.087587336
36.3,-9.100687868
36.4,-9.113698099
36.5,-9.126617899
36.6,-9.13944714
36.7,-9.152185695
36.8,-9.164833438
36.9,-9.177390243
37,-9.189855985
37.1,-9.202230541
37.2,-9.214513788
37.3,-9.226705604
37.4,-9.238805868
37.5,-9.25081446
