5,5
4.999750002,5.049999167
4.999000033,5.099993333
4.997750169,5.149977501
4.996000533,5.199946671
4.993751302,5.249895846
4.9910027,5.299820032
4.987755001,5.349714237
4.984008532,5.39957347
4.979763665,5.449392746
4.975020826,5.499167083
4.96978049,5.548891504
4.964043179,5.598561036
4.957809469,5.648170713
4.951079981,5.697715573
4.94385539,5.747190662
4.936136417,5.796591033
4.927923835,5.845911745
4.919218464,5.895147867
4.910021176,5.944294475
4.900332889,5.993346654
4.890154574,6.042299499
4.879487247,6.091148115
4.868331975,6.139887618
4.856689874,6.188513132
4.844562109,6.237019796
4.831949891,6.285402759
4.818854482,6.333657183
4.805277192,6.381778243
4.791219378,6.429761126
4.776682446,6.477601033
4.761667849,6.525293182
4.74617709,6.572832803
4.730211718,6.620215142
4.713773328,6.667435461
4.696863564,6.714489037
4.679484118,6.761371166
4.661636728,6.80807716
4.643323178,6.854602347
4.624545299,6.900942076
4.60530497,6.947091712
4.585604114,6.99304664
4.565444702,7.038802265
4.544828748,7.084354012
4.523758316,7.129697325
4.502235512,7.174827671
4.480262488,7.219740535
4.457841441,7.264431427
4.434974614,7.308895878
4.411664293,7.353129441
4.387912809,7.397127693
4.363722538,7.440886234
4.339095898,7.484400689
4.314035353,7.527666706
4.288543407,7.570679958
4.26262261,7.613436145
4.236275555,7.65593099
4.209504876,7.698160244
4.18231325,7.740119684
4.154703396,7.781805115
4.126678075,7.823212367
4.098240089,7.864337301
4.069392283,7.905175803
4.040137542,7.94572379
4.010478789,7.985977207
3.980418993,8.025932029
3.949961157,8.06558426
3.919108329,8.104929935
3.887863594,8.14396512
3.856230075,8.182685911
3.824210936,8.221088436
3.79180938,8.259168855
3.759028646,8.29692336
3.725872012,8.334348175
3.692342794,8.371439558
3.658444344,8.4081938
3.624180054,8.444607226
3.589553348,8.480676193
3.55456769,8.516397096
3.519226578,8.551766362
3.483533547,8.586780454
3.447492165,8.621435872
3.411106036,8.655729149
3.3743788,8.689656856
3.337314129,8.7232156
3.299915729,8.756402026
3.262187341,8.789212814
3.224132736,8.821644685
3.185755721,8.853694394
3.147060133,8.885358738
3.108049841,8.916634548
3.068728747,8.947518698
3.029100783,8.9780081
2.989169911,9.008099704
2.948940125,9.037790502
2.908415447,9.067077524
2.86759993,9.095957842
2.826497656,9.124428567
2.785112734,9.152486852
2.743449303,9.180129893
2.701511529,9.207354924
2.659303607,9.234159223
2.616829756,9.26054011
2.574094225,9.286494946
2.531101286,9.312021136
2.487855239,9.337116128
2.444360409,9.361777412
2.400621145,9.386002521
2.356641821,9.409789034
2.312426834,9.433134572
2.267980607,9.4560368
2.223307584,9.478493428
2.178412231,9.500502211
2.13329904,9.522060947
2.08797252,9.543167481
2.042437204,9.563819701
1.996697647,9.584015544
1.950758422,9.603752989
1.904624122,9.623030062
1.858299361,9.641844836
1.811788772,9.66019543
1.765097006,9.678080008
1.718228732,9.695496782
1.671188636,9.71244401
1.623981422,9.728919997
1.576611812,9.744923097
1.529084542,9.760451708
1.481404365,9.775504278
1.433576048,9.790079301
1.385604375,9.804175321
1.337494143,9.817790927
1.289250163,9.830924758
1.240877258,9.843575501
1.192380267,9.85574189
1.143764039,9.867422708
1.095033435,9.878616789
1.046193329,9.889323012
0.997248605,9.899540307
0.9482041565,9.909267652
0.8990648884,9.918504074
0.8498357145,9.92724865
0.8005215578,9.935500505
0.7511273496,9.943258814
0.7016580292,9.950522802
0.6521185437,9.957291741
0.6025138468,9.963564955
0.5528488991,9.969341817
0.5031286669,9.974621749
0.4533581223,9.979404223
0.4035422423,9.98368876
0.3536860083,9.987474933
0.3037944061,9.990762362
0.2538724247,9.99355072
0.2039250562,9.995839726
0.1539572954,9.997629153
0.103974139,9.998918821
0.05398058529,9.999708601
0.003981633554,9.999998415
-0.04601771634,9.999788232
-0.09601246451,9.999078076
-0.1459976115,9.997868015
-0.1959681589,9.996158172
-0.2459191096,9.993948717
-0.2958454686,9.991239872
-0.3457422433,9.988031907
-0.395604444,9.984325142
-0.4454270847,9.98011995
-0.495205183,9.975416749
-0.5449337612,9.970216011
-0.5946078465,9.964518255
-0.6442224715,9.958324052
-0.6937726748,9.951634021
-0.7432535014,9.94444883
-0.7926600032,9.936769199
-0.8419872397,9.928595894
-0.8912302782,9.919929734
-0.9403841945,9.910771586
-0.989444073,9.901122364
-1.038405008,9.890983034
-1.087262103,9.88035461
-1.136010473,9.869238154
-1.184645243,9.857634779
-1.23316155,9.845545644
-1.281554541,9.832971959
-1.329819378,9.819914981
-1.377951234,9.806376015
-1.425945296,9.792356415
-1.473796765,9.777857584
-1.521500855,9.762880971
-1.569052797,9.747428074
-1.616447834,9.731500438
-1.663681228,9.715099656
-1.710748256,9.698227368
-1.75764421,9.680885262
-1.804364401,9.66307507
-1.850904157,9.644798575
-1.897258824,9.626057604
-1.943423767,9.606854031
-1.989394369,9.587189776
-2.035166033,9.567066807
-2.080734183,9.546487134
-2.12609426,9.525452817
-2.171241731,9.503965958
